tanggal,jam,sens1,sens2,sens3,sens4
30-Mar,9:50,30.69,70.01,40366.08,871.57
30-Mar,10,30.61,68.79,51159.04,871.75
30-Mar,10:10,30.53,68.51,58982.4,871.04
30-Mar,10:20,30.69,67.47,72867.84,871.62
30-Mar,10:30,30.61,66.91,21104.64,870.49
30-Mar,10:40,30.06,71.51,23859.2,871.5
30-Mar,10:50,30.3,71.04,56893.43,871.88
30-Mar,11:00,30.93,67.57,101253.12,871.34
30-Mar,11:10,31.8,60.91,52224,870.39
30-Mar,11:20,30.93,61.85,75980.8,871.54
30-Mar,11:30,32.03,59.03,67502.08,871.73
30-Mar,11:40,32.11,59.32,96665.59,871.36
30-Mar,11:50,32.51,55.66,64020.48,871.55
30-Mar,12:00,32.35,53.97,95518.71,870.87
30-Mar,12:10,32.51,55.56,17090.56,871.7
30-Mar,12:20,32.11,56.13,94003.21,872.06
30-Mar,12:30,31.56,59.13,100925.45,871.33
30-Mar,12:40,31.88,58.1,74096.63,871.78
30-Mar,12:50,32.51,54.81,19865.6,870.79
30-Mar,13:00,32.9,52.66,14960.64,871.3
30-Mar,13:10,32.27,55.19,47595.52,870.87
30-Mar,13:20,31.95,56.41,16148.48,871.59
30-Mar,13:30,31.72,56.88,12165.12,871.76
30-Mar,13:40,31.17,59.97,21473.28,871.53
30-Mar,13:50,30.93,64.19,12994.56,870.57
30-Mar,14:00,30.77,61.19,7859.2,871.66
30-Mar,14:10,30.06,61.38,14970.88,870.99
30-Mar,14:20,29.83,61.29,6144,871.08
30-Mar,14:30,29.04,62.41,2010.88,871.61
30-Mar,14:40,28.41,66.26,2620.16,871.59
30-Mar,14:50,26.67,74.13,1265.92,871.61
30-Mar,15:00,26.2,82.95,1397.12,870.35
30-Mar,15:10,24.78,91.2,2165.76,871.06
30-Mar,15:20,24.62,92.89,3133.44,869.8
30-Mar,15:30,24.7,92.89,3607.04,870.85
30-Mar,15:40,24.86,92.89,4055.04,870.36
30-Mar,15:50,24.78,92.89,2974.72,871.22
30-Mar,16:00,24.7,92.89,2269.44,870.09
30-Mar,16:10,24.94,92.89,1669.12,870.18
30-Mar,16:20,25.01,92.89,1107.84,870.52
30-Mar,16:30,25.25,92.89,734.4,870.92
30-Mar,16:40,25.33,92.89,636.48,871.79
30-Mar,16:50,25.33,89.7,558.72,871
30-Mar,17:00,25.17,92.89,550.08,869.03
30-Mar,17:10,25.01,92.89,492.48,871.33
30-Mar,17:20,24.86,92.89,368.64,870.44
30-Mar,17:30,24.7,92.89,220.32,871.57
30-Mar,17:40,24.7,92.89,74.28,871.17
30-Mar,17:50,24.7,92.89,0,869.82
30-Mar,18:00,24.7,92.89,0,869.18
30-Mar,18:10,24.78,92.89,0,869.4
30-Mar,18:20,24.7,92.89,0,867.97
30-Mar,18:30,24.7,92.89,0,870.48
30-Mar,18:40,24.7,92.89,0,871.3
30-Mar,18:50,24.78,92.89,0,869.7
30-Mar,19:00,24.78,92.89,0,871.71
30-Mar,19:10,24.7,92.89,0,871.54
30-Mar,19:20,24.86,92.89,0,871.36
30-Mar,19:30,24.86,92.89,0,870.08
30-Mar,19:40,25.09,92.89,0,871.12
30-Mar,19:50,25.09,92.89,0,870.5
30-Mar,20,25.09,92.89,0,871.47
30-Mar,20:10,25.09,92.89,0,871.22
30-Mar,20:20,25.01,92.89,0,871.04
30-Mar,20:30,25.09,92.89,0,871.45
30-Mar,20:40,25.25,92.89,0,871.42
30-Mar,20:50,25.17,92.89,0,871.32
30-Mar,21:00,25.17,92.89,0,871.43
30-Mar,21:10,25.25,92.89,0,871.12
30-Mar,21:20,25.33,92.14,0,870.14
30-Mar,21:30,25.33,91.48,0,870.14
30-Mar,21:40,25.41,90.73,0,871.57
30-Mar,21:50,25.33,91.2,0,871.32
30-Mar,22:00,25.33,90.36,0,871.52
30-Mar,22:10,25.33,90.64,0,871.56
30-Mar,22:20,25.33,90.36,0,871.05
30-Mar,22:30,25.33,92.89,0,871.28
30-Mar,22:40,24.94,92.89,0,871.4
30-Mar,22:50,24.94,92.89,0,870.35
30-Mar,23:00,24.94,92.89,0,871.61
30-Mar,23:10,24.94,92.89,0,870.47
30-Mar,23:20,24.94,92.89,0,871.26
30-Mar,23:30,24.94,92.89,0,870.86
30-Mar,23:40,24.78,92.89,0,871.09
30-Mar,23:50,24.78,92.89,0,871.08
31-Mar,0:00,24.78,92.89,0,871.29
31-Mar,0:10,24.7,92.89,0,871.45
31-Mar,0:20,24.62,92.89,0,869.2
31-Mar,0:30,24.62,92.89,0,871.47
31-Mar,0:40,24.62,92.89,0,871.28
31-Mar,0:50,24.62,92.89,0,871.36
31-Mar,1:00,24.62,92.89,0,870.15
31-Mar,1:10,24.54,92.89,0,870.4
31-Mar,1:20,24.54,92.89,0,869.83
31-Mar,1:30,24.54,92.89,0,870.38
31-Mar,1:40,24.62,92.89,0,870.09
31-Mar,1:50,24.54,92.89,0,871.29
31-Mar,2:00,24.62,92.89,0,870.81
31-Mar,2:10,24.7,92.89,0,871.13
31-Mar,2:20,24.78,92.89,0,871.41
31-Mar,2:30,24.78,92.89,0,870.97
31-Mar,2:40,24.86,92.89,0,871.14
31-Mar,2:50,24.78,92.89,0,871.46
31-Mar,3:00,24.78,92.89,0,870.89
31-Mar,3:10,24.7,92.89,0,870.46
31-Mar,3:20,24.7,92.89,0,869.41
31-Mar,3:30,24.7,92.89,0,871.3
31-Mar,3:40,24.7,92.89,0,870.34
31-Mar,3:50,24.62,92.89,0,868.72
31-Mar,4:00,24.62,92.89,0,868.98
31-Mar,4:10,24.46,92.89,0,869.35
31-Mar,4:20,24.38,92.89,0,869.19
31-Mar,4:30,24.3,92.89,0,869.56
31-Mar,4:40,24.38,92.89,0,867.96
31-Mar,4:50,24.46,92.89,0,870.48
31-Mar,5:00,24.46,92.89,0,871.2
31-Mar,5:10,24.54,92.89,0,868.51
31-Mar,5:20,24.46,92.89,0,870.95
31-Mar,5:30,24.62,92.89,0,871.43
31-Mar,5:40,24.78,92.89,59,870.43
31-Mar,5:50,24.78,92.89,325.28,870.65
31-Mar,6:00,24.78,92.89,846.72,869.52
31-Mar,6:10,24.78,92.89,1656.32,869.31
31-Mar,6:20,24.62,92.89,2600.96,870.48
31-Mar,6:30,24.62,92.89,3709.44,871.15
31-Mar,6:40,24.78,92.89,4761.6,870.71
31-Mar,6:50,24.94,92.89,5990.4,870.42
31-Mar,7:00,25.17,92.89,7342.08,871.38
31-Mar,7:10,25.49,92.61,8616.96,871.06
31-Mar,7:20,25.88,90.26,9953.28,870.95
31-Mar,7:30,26.12,87.45,11289.6,871
31-Mar,7:40,26.35,86.79,11520,870.6
31-Mar,7:50,26.51,85.57,13178.88,871.24
31-Mar,8:00,26.75,83.51,12718.08,871.6
31-Mar,8:10,26.83,82.57,7922.56,871.32
31-Mar,8:20,26.99,82.39,11448.45,871.64
31-Mar,8:30,27.22,81.92,16865.28,870.98
31-Mar,8:40,27.46,81.07,16312.32,871.41
31-Mar,8:50,27.54,80.51,18892.8,870.37
31-Mar,9:00,27.77,80.79,35041.28,870.12
31-Mar,9:10,28.17,79.67,26255.36,871.82
31-Mar,9:20,28.41,78.82,28569.6,870.52
31-Mar,9:30,29.98,70.76,0,871.72
31-Mar,9:40,32.19,71.13,900.48,871.44
31-Mar,13:50,28.88,72.54,25804.8,436.48
31-Mar,14:00,28.72,72.07,19630.08,436.43
31-Mar,14:20,28.72,71.79,16404.48,74.43
31-Mar,14:30,28.64,74.32,15575.04,72.36
31-Mar,14:40,28.48,74.98,14100.48,71.55
31-Mar,15:00,28.33,75.07,11427.84,68.72
31-Mar,15:10,28.25,76.38,9768.96,70.6
31-Mar,15:20,28.17,78.54,9169.92,69.45
31-Mar,15:30,28.09,78.54,8386.56,72.03
31-Mar,15:40,28.09,77.79,7848.96,69.94
31-Mar,15:50,28.01,79.67,6958.08,70.02
31-Mar,16:00,28.09,80.7,6512.64,75.03
31-Mar,16:10,-33.82,-0.89,5598.72,68.99
31-Mar,16:20,27.93,80.32,4700.16,67.93
31-Mar,16:30,27.93,80.89,4193.28,69.08
31-Mar,16:40,27.93,80.98,3502.08,69.33
31-Mar,16:50,27.85,81.73,2995.2,67.86
31-Mar,17:00,27.77,82.76,2407.68,68.71
31-Mar,17:10,27.77,82.2,1693.44,68.98
31-Mar,17:20,27.7,85.86,1070.72,67.43
31-Mar,17:30,27.62,88.39,473.28,66.36
31-Mar,17:40,27.46,89.7,142.56,66.41
31-Mar,17:50,27.22,90.83,34.16,67.77
31-Mar,18:00,26.83,91.48,0,66.91
31-Mar,18:10,26.75,92.89,0,81.11
31-Mar,18:20,26.75,92.89,0,74.88
31-Mar,18:30,26.59,92.89,0,87.45
31-Mar,18:40,26.51,92.89,0,76.79
31-Mar,18:50,26.43,92.89,0,71.51
31-Mar,19:00,26.12,92.89,0,97.8
31-Mar,19:10,26.04,92.89,0,93.54
31-Mar,19:20,26.2,92.89,0,71.97
31-Mar,19:30,26.2,92.89,0,66.07
31-Mar,19:40,26.2,92.89,0,75.9
31-Mar,19:50,26.04,92.89,0,63.76
31-Mar,20,26.04,92.89,0,65.23
31-Mar,20:10,26.12,92.89,0,66.16
31-Mar,20:20,26.28,92.89,0,68.59
31-Mar,20:30,26.28,92.89,0,77.19
31-Mar,20:40,26.35,92.89,0,63.52
31-Mar,20:50,26.35,92.89,0,64.8
31-Mar,21:00,26.35,92.89,0,63.7
31-Mar,21:10,26.12,92.89,0,76.81
31-Mar,21:20,26.04,92.89,0,63.45
31-Mar,21:30,25.96,92.89,0,80.39
31-Mar,21:40,26.04,92.89,0,96.03
31-Mar,21:50,26.04,92.89,0,64.02
31-Mar,22:00,26.04,92.89,0,61.98
31-Mar,22:10,26.04,92.89,0,62.44
31-Mar,22:20,25.96,92.89,0,62.5
31-Mar,22:30,25.88,92.89,0,66.16
31-Mar,22:40,25.88,92.89,0,61.57
31-Mar,22:50,25.8,92.89,0,61.65
31-Mar,23:00,25.8,92.89,0,61.46
31-Mar,23:10,25.72,92.89,0,60.29
31-Mar,23:20,25.8,92.89,0,61.48
31-Mar,23:30,25.72,92.89,0,60.69
31-Mar,23:40,25.64,92.89,0,61.68
31-Mar,23:50,25.64,92.89,0,68.26
1-Apr,0:00,25.57,92.89,0,72.49
1-Apr,0:10,25.49,92.89,0,60.85
1-Apr,0:20,25.41,92.89,0,61.56
1-Apr,0:30,25.41,92.89,0,60.91
1-Apr,0:40,25.33,92.89,0,68.24
1-Apr,0:50,25.17,91.2,0,60.34
1-Apr,1:00,24.62,92.89,0,69.57
1-Apr,1:10,24.38,92.89,0,61.82
1-Apr,1:20,24.23,92.89,0,72.05
1-Apr,1:30,24.3,92.89,0,62.12
1-Apr,1:40,24.3,92.89,0,82.7
1-Apr,1:50,24.23,92.89,0,72.45
1-Apr,2:00,24.23,92.89,0,82.66
1-Apr,2:10,24.23,92.89,0,92.1
1-Apr,2:20,24.15,92.89,0,113.57
1-Apr,2:30,23.99,92.89,0,67.96
1-Apr,2:40,23.99,92.89,0,64.97
1-Apr,2:50,23.99,92.89,0,67.04
1-Apr,3:00,23.91,92.89,0,68.68
1-Apr,3:10,23.99,92.89,0,67.22
1-Apr,3:20,24.07,92.89,0,66.31
1-Apr,3:30,23.99,92.89,0,66.17
1-Apr,3:40,23.99,92.89,0,65.8
1-Apr,3:50,23.99,92.89,0,73.79
1-Apr,4:00,23.99,92.89,0,74.85
1-Apr,4:10,23.91,92.89,0,66.94
1-Apr,4:20,23.91,92.89,0,66.52
1-Apr,4:30,23.91,92.89,0,69.48
1-Apr,4:40,23.99,92.89,0,84.13
1-Apr,4:50,24.07,92.89,0,66.54
1-Apr,5:00,24.15,92.89,0,84.75
1-Apr,5:10,24.15,92.89,0,66.37
1-Apr,5:20,24.07,92.89,0,66.06
1-Apr,5:30,23.99,92.89,0,65.16
1-Apr,5:40,24.07,92.89,91.92,66.24
1-Apr,5:50,24.15,92.89,368.64,66.09
1-Apr,6:00,24.15,92.89,1255.68,67
1-Apr,6:10,24.15,92.89,2065.92,67.65
1-Apr,6:20,24.23,92.89,3363.84,66.93
1-Apr,6:30,24.15,92.89,4700.16,67.52
1-Apr,6:40,24.3,92.89,6359.04,67.54
1-Apr,6:50,24.54,92.89,9026.56,69.18
1-Apr,7:00,24.86,92.89,11658.24,68.75
1-Apr,7:10,25.01,92.89,15298.56,68.61
1-Apr,7:20,25.25,92.33,19353.6,68.15
1-Apr,7:30,25.49,91.95,28999.68,68.38
1-Apr,7:40,25.96,89.51,25620.48,67.71
1-Apr,7:50,26.35,88.29,27648,68.76
1-Apr,8:00,26.83,86.23,17981.44,68.32
1-Apr,8:10,27.3,83.04,17602.56,68.56
1-Apr,8:20,26.91,86.79,30597.12,68.31
1-Apr,8:30,27.06,83.42,51445.76,68.25
1-Apr,8:40,27.85,80.42,42946.56,68.9
1-Apr,8:50,29.04,78.07,41021.44,68.32
1-Apr,9:00,29.19,76.85,49356.8,67.68
1-Apr,9:10,28.96,76.2,52469.77,68.67
1-Apr,9:20,29.19,76.38,43499.52,67.58
1-Apr,9:30,29.27,73.95,52101.12,66.84
1-Apr,9:40,29.27,73.29,69058.56,66.44
1-Apr,9:50,29.19,74.88,62750.72,67.34
1-Apr,10,29.67,72.26,125009.91,66.82
1-Apr,10:10,29.35,74.04,30085.12,67.67
1-Apr,10:20,29.51,71.41,51404.8,67.13
1-Apr,10:30,29.51,73.38,115015.67,66.59
1-Apr,10:40,29.59,71.13,20459.52,70.6
1-Apr,10:50,28.96,71.88,21350.4,66.52
1-Apr,11:00,28.8,73.76,27463.68,66.93
1-Apr,11:10,28.96,74.7,26808.32,66.84
1-Apr,11:20,28.88,76.29,37703.68,68.34
1-Apr,11:30,29.12,74.88,29941.76,67.46
1-Apr,11:40,28.64,76.2,14090.24,67.11
1-Apr,11:50,28.01,81.92,14008.32,66.83
1-Apr,12:00,27.38,85.11,20643.84,66.85
1-Apr,12:10,27.38,84.82,53207.04,67.15
1-Apr,12:20,27.93,83.42,56320.01,66.35
1-Apr,12:30,27.22,85.76,79831.03,66.57
1-Apr,12:40,27.14,84.26,36311.04,65.15
1-Apr,12:50,26.99,83.23,34693.12,65.82
1-Apr,13:00,26.91,84.64,21237.76,67.11
1-Apr,13:10,26.91,85.76,15575.04,67.69
1-Apr,13:20,26.91,84.73,19630.08,59.14
1-Apr,13:30,27.06,84.73,20643.84,67.25
1-Apr,13:40,27.06,85.29,16128,67.27
1-Apr,13:50,27.06,86.7,10311.68,66.88
1-Apr,14:00,27.06,87.17,7787.52,66.6
1-Apr,14:10,27.14,88.2,9451.52,67.6
1-Apr,14:20,27.14,85.11,9354.24,67.62
1-Apr,14:30,27.14,84.82,8883.2,66.93
1-Apr,14:40,27.22,84.35,7546.88,66.14
1-Apr,14:50,27.22,82.67,8110.08,65.82
1-Apr,15:00,26.91,86.42,5529.6,65.95
1-Apr,15:10,26.83,87.64,2841.6,64.9
1-Apr,15:20,26.75,90.08,9241.6,66.14
1-Apr,15:30,26.83,86.23,11381.76,65.72
1-Apr,15:40,26.91,88.48,8939.52,63.9
1-Apr,15:50,26.83,87.54,6481.92,64.03
1-Apr,16:00,26.83,86.04,5575.68,64.02
1-Apr,16:10,26.83,87.54,3617.28,57.28
1-Apr,16:20,26.99,88.58,3064.32,63.25
1-Apr,16:30,26.91,88.76,2488.32,60.61
1-Apr,16:40,26.43,88.76,2310.4,61.41
1-Apr,16:50,26.12,90.08,2048,61.65
1-Apr,17:00,25.96,90.54,1448.96,61.85
1-Apr,17:10,25.96,90.45,881.28,59.99
1-Apr,17:20,25.8,90.83,452.8,59.5
1-Apr,17:30,25.57,91.48,148.56,59.89
1-Apr,17:40,25.49,92.7,45.66,61.48
1-Apr,17:50,25.33,92.89,0,62.21
1-Apr,18:00,25.17,92.89,0,67.81
1-Apr,18:10,25.09,92.89,0,66
1-Apr,18:20,25.09,92.89,0,81.02
1-Apr,18:30,25.09,92.89,0,76.99
1-Apr,18:40,24.94,92.89,0,73.78
1-Apr,18:50,24.86,92.89,0,78.77
1-Apr,19:00,24.86,92.89,0,73.1
1-Apr,19:10,24.86,92.89,0,96.04
1-Apr,19:20,24.78,92.89,0,78.96
1-Apr,19:30,24.7,92.89,0,76.44
1-Apr,19:40,24.7,92.89,0,76.45
1-Apr,19:50,24.62,92.89,0,77.32
1-Apr,20,24.62,92.89,0,77.36
1-Apr,20:10,24.7,92.89,0,76.61
1-Apr,20:20,24.7,92.89,0,78.19
1-Apr,20:30,24.7,92.89,0,77.79
1-Apr,20:40,24.7,92.89,0,76.19
1-Apr,20:50,24.7,92.89,0,76.7
1-Apr,21:00,24.62,92.89,0,76.79
1-Apr,21:10,24.62,92.89,0,79.41
1-Apr,21:20,24.62,92.89,0,78.94
1-Apr,21:30,24.54,92.89,0,78.52
1-Apr,21:40,24.54,92.89,0,81.85
1-Apr,21:50,24.62,92.89,0,83.2
1-Apr,22:00,24.54,92.89,0,82.65
1-Apr,22:10,24.62,92.89,0,84.84
1-Apr,22:20,24.54,92.89,0,84.94
1-Apr,22:30,24.54,92.89,0,86.66
1-Apr,22:40,24.54,92.89,0,89.67
1-Apr,22:50,24.46,92.89,0,89.95
1-Apr,23:00,24.46,92.89,0,93.51
1-Apr,23:10,24.46,92.89,0,97.53
1-Apr,23:20,24.46,92.89,0,98.7
1-Apr,23:30,24.46,92.89,0,101.04
1-Apr,23:40,24.38,92.89,0,105.59
1-Apr,23:50,24.38,92.89,0,106.78
2-Apr,0:00,24.46,92.89,0,107.7
2-Apr,0:10,24.46,92.89,0,111.35
2-Apr,0:20,24.46,92.89,0,109.88
2-Apr,0:30,24.46,92.89,0,113.31
2-Apr,0:40,24.46,92.89,0,112.99
2-Apr,0:50,24.38,92.89,0,113.01
2-Apr,1:00,24.38,92.89,0,109.83
2-Apr,1:10,24.3,92.89,0,110.74
2-Apr,1:20,24.38,92.89,0,111.11
2-Apr,1:30,24.3,92.89,0,110.3
2-Apr,1:40,24.38,92.89,0,109.11
2-Apr,1:50,24.38,92.89,0,108.26
2-Apr,2:00,24.15,92.89,0,107.37
2-Apr,2:10,24.07,92.89,0,105.03
2-Apr,2:20,24.15,92.89,0,104.69
2-Apr,2:30,24.07,92.89,0,105.48
2-Apr,2:40,24.07,92.89,0,102.79
2-Apr,2:50,24.15,92.89,0,101.6
2-Apr,3:00,24.15,92.89,0,99.73
2-Apr,3:10,24.15,92.89,0,101.33
2-Apr,3:20,24.23,92.89,0,99.71
2-Apr,3:30,24.3,92.89,0,99.92
2-Apr,3:40,24.38,92.89,0,98.2
2-Apr,3:50,24.46,92.89,0,96.9
2-Apr,4:00,24.3,92.89,0,95.61
2-Apr,4:10,24.38,92.89,0,95.73
2-Apr,4:20,24.3,92.89,0,95.17
2-Apr,4:30,24.38,92.89,0,93.79
2-Apr,4:40,24.38,92.89,0,91.84
2-Apr,4:50,24.3,92.89,0,94.74
2-Apr,5:00,24.46,92.89,0,99.15
2-Apr,5:10,24.3,92.89,0,98.02
2-Apr,5:20,24.3,92.89,0,88.45
2-Apr,5:30,24.3,92.89,0,89.35
2-Apr,5:40,24.3,92.89,94.88,87.54
2-Apr,5:50,24.23,92.89,398.08,87.24
2-Apr,6:00,24.23,92.89,903.68,86.32
2-Apr,6:10,24.3,92.89,1786.88,85.68
2-Apr,6:20,24.38,92.89,2685.44,85.93
2-Apr,6:30,24.46,92.89,3663.36,85.03
2-Apr,6:40,24.54,92.89,5068.8,84.59
2-Apr,6:50,24.62,92.89,6630.4,84.73
2-Apr,7:00,24.78,92.89,8386.56,84.32
2-Apr,7:10,24.94,92.89,11750.4,84.4
2-Apr,7:20,25.17,92.89,15759.36,81.86
2-Apr,7:30,25.41,92.89,17602.56,82.58
2-Apr,7:40,25.64,91.95,20971.52,82.8
2-Apr,7:50,26.12,89.04,22026.24,82.06
2-Apr,8:00,26.51,87.36,29245.44,83.18
2-Apr,8:10,26.67,86.51,54394.88,82.8
2-Apr,8:20,27.3,82.95,45629.45,82.81
2-Apr,8:30,27.77,80.51,38297.6,82.08
2-Apr,8:40,28.09,79.85,25620.48,82.56
2-Apr,8:50,28.56,77.13,28078.08,82.72
2-Apr,9:00,28.48,77.04,56401.93,82.54
2-Apr,9:10,28.72,75.73,49397.76,80.11
2-Apr,9:20,29.12,72.44,26439.68,81.5
2-Apr,9:30,29.04,73.66,25210.88,80
2-Apr,9:40,28.8,74.79,58163.2,80.17
2-Apr,9:50,28.88,74.13,67215.36,79.08
2-Apr,10,29.19,71.69,102481.93,78.63
2-Apr,10:10,29.12,72.63,31436.8,79.78
2-Apr,10:20,29.19,75.07,55623.68,80.1
2-Apr,10:30,29.35,72.26,64225.29,80.43
2-Apr,10:40,29.04,74.23,112312.34,80.55
2-Apr,10:50,29.12,73.1,88801.28,79.36
2-Apr,11:00,29.35,71.88,78069.76,77.58
2-Apr,11:10,29.51,70.76,108380.14,70.14
2-Apr,11:20,29.51,69.82,104857.59,78.34
2-Apr,11:30,29.51,70.57,92282.88,77.09
2-Apr,11:40,29.35,70.94,63201.28,78.32
2-Apr,11:50,29.43,70.76,58982.4,78.43
2-Apr,12:00,29.35,71.79,96092.16,77.34
2-Apr,12:10,29.43,71.6,62300.16,76.39
2-Apr,12:20,29.51,70.76,72990.72,77.02
2-Apr,12:30,29.27,72.63,66273.28,75.66
2-Apr,12:40,29.27,70.48,87121.91,76.04
2-Apr,12:50,29.27,71.23,11704.32,75.25
2-Apr,13:00,29.12,72.44,10071.04,67.42
2-Apr,13:10,29.19,70.76,9492.48,73.99
2-Apr,13:20,28.96,70.85,8847.36,75.42
2-Apr,13:30,28.96,72.73,9354.24,73.61
2-Apr,13:40,28.88,74.79,11207.68,65.06
2-Apr,13:50,29.04,73.01,15390.72,74.08
2-Apr,14:00,28.88,73.57,19630.08,73.89
2-Apr,14:10,29.04,74.51,20275.2,66.45
2-Apr,14:20,28.8,75.16,20643.84,65.91
2-Apr,14:30,28.8,77.04,22118.4,71.36
2-Apr,14:40,28.88,77.51,21841.92,72.53
2-Apr,14:50,28.64,78.54,18616.32,72.24
2-Apr,15:00,28.41,80.42,15482.88,71.46
2-Apr,15:10,28.25,78.82,12810.24,72.25
2-Apr,15:20,28.09,81.07,9262.08,73.49
2-Apr,15:30,27.93,82.48,5944.32,73.61
2-Apr,15:40,27.85,82.48,5345.28,72.25
2-Apr,15:50,27.77,83.14,4746.24,72.61
2-Apr,16:00,27.7,83.79,4377.6,73.33
2-Apr,16:10,27.7,83.79,3893.76,73.11
2-Apr,16:20,27.62,85.86,3778.56,72.17
2-Apr,16:30,27.54,86.89,3294.72,73.47
2-Apr,16:40,27.46,87.17,2557.44,71.83
2-Apr,16:50,27.46,86.14,1797.12,72.68
2-Apr,17:00,27.46,86.7,1031.04,72.18
2-Apr,17:10,27.46,86.89,708.48,72.64
2-Apr,17:20,27.46,86.42,495.36,71.73
2-Apr,17:30,27.38,88.86,269.28,70.38
2-Apr,17:40,27.3,87.73,93.2,71.22
2-Apr,17:50,27.22,91.29,0,71.18
2-Apr,18:00,27.06,91.39,0,72.01
2-Apr,18:10,26.83,92.89,0,76.07
2-Apr,18:20,26.83,92.89,0,112.7
2-Apr,18:30,26.59,92.89,0,99.8
2-Apr,18:40,26.59,92.89,0,70.41
2-Apr,18:50,26.59,92.89,0,75.46
2-Apr,19:00,26.59,92.89,0,71.26
2-Apr,19:10,26.51,92.89,0,79.5
2-Apr,19:20,26.51,92.89,0,88.21
2-Apr,19:30,26.51,92.89,0,98.25
2-Apr,19:40,26.43,92.89,0,82.12
2-Apr,19:50,26.35,92.89,0,72.45
2-Apr,20,26.35,92.89,0,78.91
2-Apr,20:10,26.35,92.89,0,69.61
2-Apr,20:20,26.35,92.89,0,70.24
2-Apr,20:30,26.35,92.89,0,69.5
2-Apr,20:40,26.28,92.89,0,69.21
2-Apr,20:50,26.28,92.89,0,68.74
2-Apr,21:00,26.28,92.89,0,68.27
2-Apr,21:10,26.28,92.89,0,92.1
2-Apr,21:20,26.28,92.89,0,88.12
2-Apr,21:30,26.28,92.89,0,68.32
2-Apr,21:40,26.28,92.89,0,68.83
2-Apr,21:50,26.28,92.89,0,73.36
2-Apr,22:00,26.12,92.89,0,67.44
2-Apr,22:10,26.04,92.89,0,67.71
2-Apr,22:20,25.88,92.89,0,67.99
2-Apr,22:30,25.8,92.89,0,67.7
2-Apr,22:40,25.72,92.89,0,68.16
2-Apr,22:50,25.72,92.89,0,69.36
2-Apr,23:00,25.72,92.89,0,72.52
2-Apr,23:10,25.8,92.89,0,78.53
2-Apr,23:20,25.8,92.89,0,101.82
2-Apr,23:30,25.8,92.89,0,98.03
2-Apr,23:40,25.88,92.89,0,110.4
2-Apr,23:50,25.72,92.89,0,101.59
3-Apr,0:00,25.57,92.89,0,109.7
3-Apr,0:10,25.57,92.89,0,110.79
3-Apr,0:20,25.49,92.89,0,126.97
3-Apr,0:30,25.41,92.89,0,108.44
3-Apr,0:40,25.41,92.89,0,108.85
3-Apr,0:50,25.41,92.89,0,108.69
3-Apr,1:00,25.41,92.89,0,113.63
3-Apr,1:10,25.49,92.89,0,108.94
3-Apr,1:20,25.41,92.89,0,107.46
3-Apr,1:30,25.41,92.89,0,108.87
3-Apr,1:40,25.41,92.89,0,107.22
3-Apr,1:50,25.33,92.89,0,107.14
3-Apr,2:00,25.33,92.89,0,106.18
3-Apr,2:10,25.41,92.89,0,116.95
3-Apr,2:20,25.49,92.89,0,104.86
3-Apr,2:30,25.49,92.89,0,103.31
3-Apr,2:40,25.57,92.89,0,100.71
3-Apr,2:50,25.41,92.89,0,101.16
3-Apr,3:00,25.41,92.89,0,100.93
3-Apr,3:10,25.49,92.89,0,99.43
3-Apr,3:20,25.49,92.89,0,99.43
3-Apr,3:30,25.41,92.89,0,98.45
3-Apr,3:40,25.41,92.89,0,96.34
3-Apr,3:50,25.33,92.89,0,95
3-Apr,4:00,25.25,92.89,0,112.62
3-Apr,4:10,25.25,92.89,0,102.62
3-Apr,4:20,25.25,92.89,0,92.46
3-Apr,4:30,25.09,92.89,0,96.15
3-Apr,4:40,25.09,92.89,0,91.05
3-Apr,4:50,25.01,92.89,0,89.6
3-Apr,5:00,25.01,92.89,0,110.76
3-Apr,5:10,25.01,92.89,0,104.64
3-Apr,5:20,25.01,92.89,0,85.43
3-Apr,5:30,25.09,92.89,0,87.29
3-Apr,5:40,25.09,92.89,99.04,86.49
3-Apr,5:50,25.09,92.89,414.72,84.29
3-Apr,6:00,25.09,92.89,717.12,84.35
3-Apr,6:10,25.09,92.89,518.4,84.74
3-Apr,6:20,25.17,92.89,1238.4,84.66
3-Apr,6:30,25.57,92.89,2649.6,84.75
3-Apr,6:40,25.49,92.23,4997.12,82.66
3-Apr,6:50,25.57,92.04,7557.12,82.79
3-Apr,7:00,25.8,92.14,9077.76,83.22
3-Apr,7:10,25.96,92.23,10552.32,82.73
3-Apr,7:20,26.12,91.2,12165.12,80.93
3-Apr,7:30,26.35,88.39,18616.32,81.18
3-Apr,7:40,26.99,86.51,25436.16,81.55
3-Apr,7:50,27.54,82.01,28200.96,80.64
3-Apr,8:00,27.93,81.82,25190.4,80.12
3-Apr,8:10,28.25,78.54,32276.48,81.21
3-Apr,8:20,28.64,78.17,18906.85,77.01
3-Apr,8:30,28.64,78.17,39034.89,79.93
3-Apr,8:40,29.35,75.26,32256,76.81
3-Apr,8:50,28.41,72.54,35061.76,78.5
3-Apr,9:00,28.41,75.91,47718.4,78.05
3-Apr,9:10,28.72,76.76,43069.44,77.8
3-Apr,9:20,28.96,75.45,42700.8,77.66
3-Apr,9:30,28.41,76.76,47083.53,77.69
3-Apr,9:40,28.48,76.29,24104.96,76.91
3-Apr,9:50,28.64,75.45,32993.28,76.8
